,user_id,recomendations
2263,2264,"[878715, 1029743, 951590, 5565925, 1055425]"
2264,2265,"[874972, 1029743, 1082185, 951590, 1127831]"
2265,2266,"[879734, 1070803, 951590, 923789, 824305]"
2266,2267,"[848029, 872137, 1082185, 8019977, 6514160]"
2267,2268,"[874972, 1029743, 1082185, 951590, 1127831]"
2268,2269,"[12731685, 1070803, 911017, 12301839, 5568729]"
2269,2270,"[1002787, 1070803, 1117219, 922561, 1074524]"
2270,2271,"[874972, 1029743, 1082185, 951590, 1127831]"
2271,2272,"[956599, 872137, 1070803, 1045586, 827656]"
2272,2273,"[1079913, 872137, 1117219, 6979089, 880427]"
2273,2274,"[930283, 1070803, 995242, 1101010, 843111]"
2274,2275,"[968072, 1070803, 866211, 907099, 1053690]"
2275,2276,"[874972, 872137, 1048237, 6979753, 854976]"
2276,2277,"[826666, 1070803, 1082185, 1053690, 1065331]"
2277,2278,"[1004436, 1070803, 1127831, 922127, 863447]"
2278,2279,"[968072, 872137, 1070803, 8090537, 862152]"
2279,2280,"[1000753, 1070803, 918046, 1093603, 12427353]"
2280,2281,"[906335, 1048237, 1070803, 5568964, 1107973]"
2281,2282,"[874972, 872137, 1070803, 833724, 862349]"
2282,2283,"[970866, 872137, 1070803, 1013597, 844179]"
2283,2284,"[1048257, 1070803, 911017, 6514160, 1011300]"
2284,2285,"[1057749, 872137, 1082185, 7464370, 12330794]"
2285,2286,"[874972, 872137, 1070803, 956672, 1037631]"
2286,2287,"[874972, 872137, 1070803, 934369, 849870]"
2287,2288,"[1118946, 1070803, 1127831, 1082185, 1126899]"
2288,2289,"[1108094, 1070803, 951590, 990656, 913210]"
2289,2290,"[874972, 872137, 918046, 844759, 827656]"
2290,2291,"[874972, 872137, 919534, 1138189, 1109374]"
2291,2292,"[970866, 872137, 1070803, 865456, 1029743]"
2292,2293,"[919766, 872137, 1070803, 1082185, 847139]"
2293,2294,"[863762, 7024847, 1070803, 992985, 5590613]"
2294,2295,"[933354, 1070803, 1029743, 5590613, 1139827]"
2295,2296,"[848029, 1070803, 911017, 9245108, 888111]"
2296,2297,"[874972, 872137, 1070803, 1082185, 12731544]"
2297,2298,"[826666, 1070803, 1127831, 856252, 882604]"
2298,2299,"[933354, 872137, 1082185, 1091858, 943393]"
2299,2300,"[1048507, 1070803, 951590, 999104, 10344585]"
2300,2301,"[1057749, 1070803, 1127831, 1139827, 835098]"
2301,2302,"[1029688, 1107760, 872137, 1048462, 1006184]"
2302,2303,"[826666, 872137, 868888, 933835, 908531]"
2303,2304,"[874972, 1082185, 1106523, 951590, 1127831]"
2304,2305,"[9677366, 1048237, 1070803, 1064213, 9835509]"
2305,2306,"[874972, 1029743, 1082185, 951590, 1127831]"
2306,2307,"[906844, 1070803, 1117219, 883003, 1070845]"
2307,2308,"[874972, 1106523, 951590, 1082185, 1127831]"
2308,2309,"[879734, 872137, 919534, 951590, 1106523]"
2309,2310,"[836445, 872137, 1070803, 6979089, 5570408]"
2310,2311,"[12262978, 872137, 1070803, 913210, 9859128]"
2311,2312,"[1048257, 1070803, 951590, 1077430, 1061982]"
2312,2313,"[874972, 872137, 919534, 860703, 1137507]"
2313,2314,"[12262778, 1070803, 951590, 1109014, 1070845]"
2314,2315,"[874972, 1029743, 1082185, 951590, 1127831]"
2315,2316,"[874972, 1029743, 1127831, 1082185, 951590]"
2316,2317,"[1079913, 1070803, 1029112, 944836, 7025114]"
2317,2318,"[879734, 1070803, 1067443, 1054424, 1082310]"
2318,2319,"[1013928, 872137, 1070803, 908145, 1081177]"
2319,2320,"[874972, 872137, 1070803, 1082185, 995242]"
2320,2321,"[1108094, 872137, 919534, 986912, 981760]"
2321,2322,"[9677366, 1070803, 7024847, 901656, 856345]"
2322,2323,"[874972, 1029743, 1082185, 951590, 1127831]"
2323,2324,"[849202, 872137, 1070803, 938118, 934369]"
2324,2326,"[12810389, 872137, 1070803, 1121636, 838097]"
2325,2327,"[874972, 1082185, 1106523, 951590, 1127831]"
2326,2328,"[1079913, 1070803, 995242, 1082990, 948086]"
2327,2329,"[874972, 1106523, 854852, 1082185, 951590]"
2328,2330,"[1054402, 1070803, 951590, 8090536, 885290]"
2329,2331,"[12812261, 1070803, 911017, 997011, 856252]"
2330,2332,"[5568758, 872137, 919534, 860248, 921744]"
2331,2333,"[874972, 872137, 919534, 923746, 985893]"
2332,2334,"[1004436, 918046, 1070803, 846334, 8293385]"
2333,2335,"[9835223, 872137, 1070803, 1053690, 835243]"
2334,2336,"[919766, 1070803, 951590, 909396, 1023226]"
2335,2337,"[12731432, 995242, 962229, 1015539, 1097398]"
2336,2338,"[1048257, 872137, 1070803, 1082990, 890695]"
2337,2339,"[874972, 1029743, 951590, 1082185, 1127831]"
2338,2340,"[1075007, 911017, 1070803, 885697, 8090521]"
2339,2341,"[866548, 1070803, 911017, 893501, 12301100]"
2340,2342,"[866548, 1117219, 1070803, 901062, 990797]"
2341,2343,"[906335, 918046, 1068957, 6534480, 924352]"
2342,2344,"[1000753, 872137, 918046, 1106523, 962568]"
2343,2345,"[1004436, 1070803, 981760, 849505, 888111]"
2344,2346,"[874972, 872137, 1082185, 978343, 5565784]"
2345,2347,"[1034176, 872137, 1070803, 8090513, 8090521]"
2346,2348,"[874972, 872137, 919534, 886481, 903567]"
2347,2349,"[874972, 872137, 1070803, 1116741, 12988031]"
2348,2350,"[874972, 1082185, 1106523, 951590, 1127831]"
2349,2351,"[8203342, 1070803, 1106523, 864335, 825703]"
2350,2352,"[874972, 1070803, 1127831, 1139471, 824005]"
2351,2353,"[12262778, 872137, 919534, 1047769, 1082185]"
2352,2354,"[12262778, 1070803, 1117219, 999581, 9835509]"
2353,2355,"[874972, 872137, 919534, 1003616, 960942]"
2354,2356,"[1015785, 1070803, 951590, 977374, 1096036]"
2355,2357,"[849202, 872137, 919534, 9575582, 857130]"
2356,2358,"[879734, 872137, 1070803, 844179, 854852]"
2357,2359,"[874972, 872137, 1070803, 879755, 1037894]"
2358,2360,"[8203342, 1117219, 1070803, 909714, 5568729]"
2359,2361,"[1015785, 1070803, 1127831, 898121, 902172]"
2360,2362,"[874972, 1082185, 1106523, 951590, 1127831]"
2361,2363,"[1057749, 872137, 1070803, 1070820, 944137]"
2362,2364,"[874972, 872137, 919534, 1082185, 1127831]"
2363,2365,"[874972, 1029743, 1082185, 951590, 1127831]"
2364,2366,"[948670, 1117219, 894360, 1026334, 1019479]"
2365,2367,"[982469, 1070803, 951590, 840361, 981760]"
2366,2368,"[874972, 1082185, 1106523, 951590, 1127831]"
2367,2369,"[829291, 872137, 1070803, 12263788, 992986]"
2368,2370,"[1129049, 1070803, 1082185, 821787, 9392700]"
2369,2371,"[1013928, 872137, 1070803, 1072523, 1026118]"
2370,2372,"[982469, 1070803, 1117219, 8090532, 1037894]"
2371,2373,"[874972, 1082185, 1106523, 951590, 1127831]"
2372,2374,"[12262978, 1068957, 1070803, 1073150, 1019643]"
2373,2375,"[848029, 872137, 1070803, 835300, 1072685]"
2374,2376,"[874972, 1070803, 951590, 1082185, 5569845]"
2375,2377,"[899019, 872137, 1070803, 13189726, 986912]"
2376,2378,"[1054402, 1070803, 1106523, 9677366, 865026]"
2377,2379,"[860248, 872137, 1082185, 1101706, 1058997]"
2378,2380,"[948670, 1070803, 951590, 1125199, 956902]"
2379,2381,"[848029, 872137, 1070803, 895930, 6979427]"
2380,2382,"[874972, 1082185, 1127831, 872137, 1025650]"
2381,2383,"[874972, 1127831, 995242, 1082185, 951590]"
2382,2384,"[874972, 1106523, 951590, 1082185, 1127831]"
2383,2385,"[982469, 918046, 1070803, 1029743, 1068719]"
2384,2386,"[826666, 1127831, 951590, 1082185, 962568]"
2385,2387,"[848029, 872137, 1082185, 962229, 965842]"
2386,2388,"[982469, 872137, 7024847, 1085604, 1079987]"
2387,2389,"[1025535, 872137, 1070803, 893018, 1029743]"
2388,2390,"[836445, 872137, 1082185, 1092026, 1097001]"
2389,2391,"[1118946, 872137, 1070803, 1043751, 847982]"
2390,2392,"[849202, 872137, 1082185, 1009368, 965766]"
2391,2393,"[906844, 872137, 1082185, 907099, 863447]"
2392,2394,"[849202, 872137, 1082185, 847344, 1096317]"
2393,2395,"[1021324, 1070803, 951590, 5569230, 5569327]"
2394,2396,"[1071302, 872137, 1082185, 995242, 908531]"
2395,2397,"[919766, 1127831, 5569230, 5569792, 865026]"
2396,2398,"[874972, 872137, 1018050, 1027168, 940766]"
2397,2399,"[874972, 1029743, 1082185, 951590, 1127831]"
2398,2400,"[982469, 1126899, 854852, 862582, 1096573]"
2399,2401,"[848029, 872137, 1070803, 1026118, 1081177]"
2400,2402,"[1129049, 872137, 1070803, 1096036, 1106523]"
2401,2403,"[874972, 872137, 919534, 844179, 898847]"
2402,2404,"[874972, 872137, 919534, 1082185, 1127831]"
2403,2405,"[899019, 1070803, 5569230, 1091383, 1082212]"
2404,2406,"[906844, 1070803, 951590, 855488, 6514160]"
2405,2407,"[917384, 1070803, 951590, 888111, 12132648]"
2406,2408,"[938138, 872137, 1127831, 9268695, 908318]"
2407,2409,"[874972, 1029743, 1082185, 951590, 1127831]"
2408,2410,"[1108094, 1070803, 918046, 1097418, 1026118]"
2409,2411,"[874972, 1127831, 995242, 1082185, 951590]"
2410,2412,"[1103808, 1070803, 1029743, 13841744, 1092937]"
2411,2413,"[12810389, 872137, 919534, 1097001, 1006342]"
2412,2414,"[874972, 872137, 919534, 1105488, 1047450]"
2413,2415,"[906335, 1070803, 1127831, 872137, 1101589]"
2414,2416,"[1034176, 1070803, 951590, 6633210, 964011]"
2415,2417,"[874972, 1029743, 1082185, 951590, 1127831]"
2416,2418,"[1069312, 872137, 1070803, 9245108, 839094]"
2417,2419,"[860248, 872137, 1082185, 1126899, 1127831]"
2418,2420,"[9835223, 1070803, 1127831, 944534, 880150]"
2419,2421,"[1065538, 1070803, 1106523, 1021715, 1017369]"
2420,2422,"[874972, 1029743, 951590, 1082185, 1127831]"
2421,2423,"[864893, 1070803, 5569230, 911974, 1134810]"
2422,2424,"[863762, 1070803, 5569230, 828143, 1019643]"
2423,2425,"[833940, 951590, 1044078, 847139, 1085031]"
2424,2426,"[874972, 872137, 1070803, 1058404, 844165]"
2425,2427,"[8203342, 911017, 1070803, 5565925, 1054539]"
2426,2428,"[874972, 872137, 919534, 6533681, 944486]"
2427,2429,"[12810391, 872137, 1070803, 835243, 899624]"
2428,2430,"[8203342, 1070803, 1127831, 845193, 1119089]"
2429,2431,"[12810389, 872137, 1070803, 1039156, 1033142]"
2430,2432,"[1015785, 1106523, 5569230, 1110244, 1137387]"
2431,2433,"[9835223, 872137, 1070803, 1082185, 1135681]"
2432,2434,"[12731432, 872137, 820486, 1068292, 12301109]"
2433,2435,"[10198378, 872137, 1070803, 1081177, 12695224]"
2434,2436,"[829291, 872137, 1070803, 883932, 972416]"
2435,2437,"[1048257, 1070803, 1044078, 831063, 8090536]"
2436,2438,"[919766, 872137, 919534, 892048, 8090556]"
2437,2439,"[874972, 1029743, 951590, 1082185, 1127831]"
2438,2440,"[874972, 1082185, 1127831, 923746, 870547]"
2439,2441,"[948670, 872137, 1082185, 898121, 1023958]"
2440,2442,"[12810391, 872137, 1070803, 1082185, 1126899]"
2441,2443,"[874972, 1029743, 951590, 1082185, 1127831]"
2442,2444,"[874972, 1029743, 1082185, 951590, 1127831]"
2443,2445,"[5568758, 1048237, 1070803, 1110572, 967144]"
2444,2446,"[948670, 872137, 1070803, 1044805, 938118]"
2445,2447,"[968072, 1070803, 951590, 883186, 1096099]"
2446,2448,"[1054402, 1070803, 1029743, 1121694, 5568964]"
2447,2449,"[1057749, 1070803, 1117219, 7025106, 834158]"
2448,2450,"[5569615, 868888, 1070803, 8119157, 1011300]"
2449,2451,"[12731685, 1117219, 1070803, 1076580, 917033]"
2450,2452,"[1013928, 1070803, 1127831, 949023, 1025581]"
2451,2453,"[970866, 872137, 1070803, 6391381, 1053690]"
2452,2454,"[874972, 872137, 919534, 1110572, 905817]"
2453,2455,"[849202, 1070803, 1082185, 983795, 1131321]"
2454,2456,"[1118946, 872137, 1117219, 1058997, 951412]"
2455,2457,"[833940, 1070803, 1082185, 901062, 1013641]"
2456,2458,"[874972, 872137, 1082185, 965842, 5569471]"
2457,2459,"[982469, 1070803, 1067443, 918638, 851865]"
2458,2460,"[1065017, 872137, 1082185, 5569230, 5568378]"
2459,2461,"[874972, 872137, 1048237, 909714, 1110409]"
2460,2462,"[866548, 1070803, 951590, 1087605, 1065593]"
2461,2463,"[874972, 1029743, 951590, 1082185, 1127831]"
2462,2464,"[874972, 1070803, 1082185, 872137, 1104349]"
2463,2465,"[1025535, 872137, 1070803, 10344585, 986912]"
2464,2466,"[852015, 1070803, 1082185, 934369, 1029743]"
2465,2467,"[833940, 1070803, 1068957, 8090536, 12330794]"
2466,2468,"[874972, 1070803, 951590, 1031316, 1002261]"
2467,2469,"[874972, 1029743, 1082185, 951590, 1127831]"
2468,2470,"[874972, 872137, 1082185, 821083, 1039156]"
2469,2471,"[874972, 872137, 1082185, 13008321, 1126899]"
2470,2472,"[1013928, 872137, 1070803, 963365, 1084036]"
2471,2473,"[874972, 872137, 919534, 9677202, 843111]"
2472,2474,"[874972, 872137, 1082185, 940766, 822646]"
2473,2475,"[12262830, 1070803, 951590, 918598, 7025114]"
2474,2476,"[874972, 1029743, 1082185, 951590, 1127831]"
2475,2477,"[1004613, 1082185, 951590, 1048068, 916122]"
2476,2478,"[874972, 1070803, 1082185, 932949, 823775]"
2477,2479,"[1069312, 1070803, 1029743, 1048483, 13008321]"
2478,2480,"[874972, 1029743, 1082185, 951590, 1127831]"
2479,2481,"[1057749, 1070803, 951590, 934399, 865705]"
2480,2482,"[1025535, 1070803, 951590, 1106523, 1004906]"
2481,2483,"[874972, 1070803, 1127831, 6533936, 1130375]"
2482,2484,"[878715, 1070803, 1117219, 1056762, 896613]"
2483,2485,"[1134483, 872137, 1082185, 944249, 12695224]"
2484,2486,"[938138, 1070803, 951590, 847344, 990984]"
2485,2487,"[874972, 1082185, 1106523, 951590, 1127831]"
2486,2488,"[860248, 1070803, 1068957, 911017, 5569374]"
2487,2489,"[906844, 1070803, 894360, 887393, 9859183]"
2488,2490,"[1002787, 872137, 1070803, 996425, 1006483]"
2489,2491,"[874972, 1082185, 1106523, 951590, 1127831]"
2490,2492,"[982469, 1070803, 911017, 1060408, 912004]"
2491,2493,"[874972, 1082185, 951590, 1029743, 1106523]"
2492,2494,"[1110111, 872137, 1070803, 969568, 995965]"
2493,2495,"[874972, 1029743, 1082185, 951590, 1127831]"
2494,2496,"[12810464, 1070803, 1082185, 7441210, 9487534]"
2495,2497,"[1004436, 1117219, 1070803, 1135834, 1048462]"
2496,2498,"[933354, 1070803, 1127831, 1053690, 855325]"
2497,2499,"[904129, 1068957, 1070803, 833458, 830887]"
2498,2500,"[1065538, 1070803, 951590, 1019643, 5566235]"
